ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,absFC,SignificantPval,SignificantLogFC,chromosome_name,start_position,end_position,strand,gene_biotype,external_gene_name,description
ENSMUSG00000073998,4.201014205,5.747061923,1.266441954,4.537959206,5.68E-06,8.17E-05,5.747061923,TRUE,TRUE,7,99379480,99385606,1,protein_coding,Olfr520,olfactory receptor 520 [Source:MGI Symbol;Acc:MGI:3030354]
ENSMUSG00000020108,33.00506114,1.703135991,0.375322327,4.53779556,5.68E-06,8.17E-05,1.703135991,TRUE,TRUE,10,59785491,59787656,-1,protein_coding,Ddit4,DNA-damage-inducible transcript 4 [Source:MGI Symbol;Acc:MGI:1921997]
ENSMUSG00000029312,74.84721224,-1.282735517,0.282741677,-4.536775518,5.71E-06,8.20E-05,1.282735517,TRUE,TRUE,5,104009839,104059125,-1,protein_coding,Klhl8,kelch-like 8 [Source:MGI Symbol;Acc:MGI:2179430]
ENSMUSG00000113036,4.238168396,5.839395048,1.288699531,4.531230833,5.86E-06,8.40E-05,5.839395048,TRUE,TRUE,13,12274679,12275156,-1,processed_pseudogene,Gm47021,"predicted gene, 47021 [Source:MGI Symbol;Acc:MGI:6095708]"
ENSMUSG00000047671,44.31154095,1.421809406,0.314121333,4.52630642,6.00E-06,8.58E-05,1.421809406,TRUE,TRUE,4,116983991,116985935,1,protein_coding,Dynlt4,dynein light chain Tctex-type 4 [Source:MGI Symbol;Acc:MGI:3045358]
ENSMUSG00000063652,46.91272552,1.143689859,0.253281467,4.515489709,6.32E-06,9.00E-05,1.143689859,TRUE,TRUE,11,53840791,53871158,-1,protein_coding,Slc22a21,"solute carrier family 22 (organic cation transporter), member 21 [Source:MGI Symbol;Acc:MGI:1929481]"
ENSMUSG00000022863,154.0086051,1.210738906,0.268203484,4.514254959,6.35E-06,9.04E-05,1.210738906,TRUE,TRUE,16,78129525,78174080,-1,protein_coding,Btg3,BTG anti-proliferation factor 3 [Source:MGI Symbol;Acc:MGI:109532]
ENSMUSG00000067825,94.25624693,-1.112642148,0.246550365,-4.512839183,6.40E-06,9.10E-05,1.112642148,TRUE,TRUE,6,121160626,121175796,1,protein_coding,Pex26,peroxisomal biogenesis factor 26 [Source:MGI Symbol;Acc:MGI:1921293]
ENSMUSG00000049184,49.82522696,-1.44329081,0.320608865,-4.501718341,6.74E-06,9.50E-05,1.44329081,TRUE,TRUE,8,33876353,33907495,1,protein_coding,Purg,purine-rich element binding protein G [Source:MGI Symbol;Acc:MGI:1922279]
ENSMUSG00000105357,36.85656894,1.390001232,0.308986646,4.498580284,6.84E-06,9.63E-05,1.390001232,TRUE,TRUE,3,148915907,148916365,1,processed_pseudogene,Gm42647,predicted gene 42647 [Source:MGI Symbol;Acc:MGI:5662784]
ENSMUSG00000035390,45.48032508,-2.009534021,0.447879105,-4.48677779,7.23E-06,0.000101443,2.009534021,TRUE,TRUE,7,4693603,4718996,1,protein_coding,Brsk1,BR serine/threonine kinase 1 [Source:MGI Symbol;Acc:MGI:2685946]
ENSMUSG00000079534,75.88231083,-1.106875116,0.247134604,-4.478835,7.51E-06,0.000105077,1.106875116,TRUE,TRUE,X,73682725,73689241,-1,protein_coding,Pwwp4c,PWWP domain containing 4C [Source:MGI Symbol;Acc:MGI:3645126]
ENSMUSG00000030213,1980.695782,-1.222276831,0.273118644,-4.475259581,7.63E-06,0.000106562,1.222276831,TRUE,TRUE,6,136483165,136587860,1,protein_coding,Atf7ip,activating transcription factor 7 interacting protein [Source:MGI Symbol;Acc:MGI:1858965]
ENSMUSG00000060034,50.59617823,1.13274192,0.253220511,4.473341889,7.70E-06,0.00010745,1.13274192,TRUE,TRUE,7,127317278,127331338,-1,protein_coding,Ctf2,cardiotrophin 2 [Source:MGI Symbol;Acc:MGI:2684607]
ENSMUSG00000019558,62.4688887,1.333420442,0.298382245,4.468833068,7.86E-06,0.000109518,1.333420442,TRUE,TRUE,X,72716756,72726108,1,protein_coding,Slc6a8,"solute carrier family 6 (neurotransmitter transporter, creatine), member 8 [Source:MGI Symbol;Acc:MGI:2147834]"
ENSMUSG00000111818,4.338004488,5.934943308,1.332195885,4.455007988,8.39E-06,0.000116192,5.934943308,TRUE,TRUE,9,65427864,65437149,-1,lncRNA,Gm17749,"predicted gene, 17749 [Source:MGI Symbol;Acc:MGI:5009827]"
ENSMUSG00000021697,134.3212241,-1.055599024,0.237394266,-4.446607079,8.72E-06,0.000120024,1.055599024,TRUE,TRUE,13,108452866,108544316,1,protein_coding,Depdc1b,DEP domain containing 1B [Source:MGI Symbol;Acc:MGI:2145425]
ENSMUSG00000032021,49.32599205,5.364961637,1.206628646,4.446240899,8.74E-06,0.000120148,5.364961637,TRUE,TRUE,9,40880987,40915924,-1,protein_coding,Crtam,cytotoxic and regulatory T cell molecule [Source:MGI Symbol;Acc:MGI:1859822]
ENSMUSG00000034394,133.0874084,1.334080897,0.300252208,4.443200949,8.86E-06,0.000121536,1.334080897,TRUE,TRUE,11,4207557,4222514,1,protein_coding,Lif,leukemia inhibitory factor [Source:MGI Symbol;Acc:MGI:96787]
ENSMUSG00000063506,105.9768166,1.875791157,0.423044793,4.434024929,9.25E-06,0.000126159,1.875791157,TRUE,TRUE,14,32935983,33091891,1,protein_coding,Arhgap22,Rho GTPase activating protein 22 [Source:MGI Symbol;Acc:MGI:2443418]
ENSMUSG00000057286,20.30910751,2.63207687,0.595221419,4.422013033,9.78E-06,0.000132074,2.63207687,TRUE,TRUE,11,116566129,116585694,-1,protein_coding,St6galnac2,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2 [Source:MGI Symbol;Acc:MGI:107553]"
ENSMUSG00000003070,26.89176131,-1.490176689,0.337025346,-4.42155674,9.80E-06,0.000132267,1.490176689,TRUE,TRUE,10,80015316,80025844,1,protein_coding,Efna2,ephrin A2 [Source:MGI Symbol;Acc:MGI:102707]
ENSMUSG00000111929,15.77643566,2.094579494,0.474737133,4.412082705,1.02E-05,0.000137831,2.094579494,TRUE,TRUE,12,79197710,79198706,-1,lncRNA,Gm48780,"predicted gene, 48780 [Source:MGI Symbol;Acc:MGI:6098477]"
ENSMUSG00000054986,36.91464929,1.508442552,0.3419491,4.411307271,1.03E-05,0.000138235,1.508442552,TRUE,TRUE,11,4014841,4027736,1,protein_coding,Sec14l3,SEC14-like lipid binding 3 [Source:MGI Symbol;Acc:MGI:3617848]
ENSMUSG00000022837,101.8858939,1.415767305,0.321759973,4.400072793,1.08E-05,0.000144648,1.415767305,TRUE,TRUE,16,36648747,36693083,1,protein_coding,Iqcb1,IQ calmodulin-binding motif containing 1 [Source:MGI Symbol;Acc:MGI:2443764]
ENSMUSG00000031397,7.493197169,5.004029871,1.137993116,4.397240897,1.10E-05,0.000145981,5.004029871,TRUE,TRUE,X,73220865,73252106,1,protein_coding,Tktl1,transketolase-like 1 [Source:MGI Symbol;Acc:MGI:1933244]
ENSMUSG00000028212,518.0630681,-1.057693494,0.240629096,-4.39553451,1.11E-05,0.000146943,1.057693494,TRUE,TRUE,4,11191351,11204779,1,protein_coding,Ccne2,cyclin E2 [Source:MGI Symbol;Acc:MGI:1329034]
ENSMUSG00000083623,3.867555419,5.765183764,1.314168918,4.386942718,1.15E-05,0.000152376,5.765183764,TRUE,TRUE,7,41697372,41699636,-1,unprocessed_pseudogene,Gm7224,predicted gene 7224 [Source:MGI Symbol;Acc:MGI:3647435]
ENSMUSG00000025511,194.7599519,1.191813962,0.27183036,4.384403434,1.16E-05,0.000153967,1.191813962,TRUE,TRUE,7,141055153,141073340,1,protein_coding,Tspan4,tetraspanin 4 [Source:MGI Symbol;Acc:MGI:1928097]
ENSMUSG00000031755,96.28177597,1.008027306,0.230060196,4.381580665,1.18E-05,0.000155478,1.008027306,TRUE,TRUE,8,94794582,94825556,-1,protein_coding,Bbs2,Bardet-Biedl syndrome 2 (human) [Source:MGI Symbol;Acc:MGI:2135267]
ENSMUSG00000025912,172.4815278,-1.261768492,0.288116578,-4.379367899,1.19E-05,0.000156664,1.261768492,TRUE,TRUE,1,9737640,9770434,-1,protein_coding,Mybl1,myeloblastosis oncogene-like 1 [Source:MGI Symbol;Acc:MGI:99925]
ENSMUSG00000110126,39.43534122,8.304423919,1.896597071,4.378591554,1.19E-05,0.000157023,8.304423919,TRUE,TRUE,7,136412638,136414244,1,processed_pseudogene,Gm9347,predicted gene 9347 [Source:MGI Symbol;Acc:MGI:3648409]
ENSMUSG00000090307,13.23152295,3.949225574,0.902525495,4.375749602,1.21E-05,0.000158781,3.949225574,TRUE,TRUE,17,43899231,43903333,-1,lncRNA,1700071M16Rik,RIKEN cDNA 1700071M16 gene [Source:MGI Symbol;Acc:MGI:1920754]
ENSMUSG00000109005,405.1804025,2.177069701,0.498130135,4.370483832,1.24E-05,0.000161939,2.177069701,TRUE,TRUE,7,89835135,89837406,1,TEC,Gm45221,predicted gene 45221 [Source:MGI Symbol;Acc:MGI:5753797]
ENSMUSG00000034226,41.49800414,2.041887586,0.46777213,4.365133054,1.27E-05,0.000165536,2.041887586,TRUE,TRUE,2,119099682,119101753,-1,protein_coding,Rhov,ras homolog family member V [Source:MGI Symbol;Acc:MGI:2444227]
ENSMUSG00000111994,9.653313156,2.824400292,0.648272694,4.356808978,1.32E-05,0.000171307,2.824400292,TRUE,TRUE,10,72809135,72922541,-1,lncRNA,A330049N07Rik,RIKEN cDNA A330049N07 gene [Source:MGI Symbol;Acc:MGI:3041175]
ENSMUSG00000108137,27.20066419,1.413430793,0.324674473,4.353378263,1.34E-05,0.000173684,1.413430793,TRUE,TRUE,6,113702184,113703112,1,lncRNA,Gm44053,"predicted gene, 44053 [Source:MGI Symbol;Acc:MGI:5690445]"
ENSMUSG00000101316,3.926039909,5.787130111,1.331730447,4.345571676,1.39E-05,0.000178745,5.787130111,TRUE,TRUE,11,16585109,16586066,-1,processed_pseudogene,Gm12663,predicted gene 12663 [Source:MGI Symbol;Acc:MGI:3652168]
ENSMUSG00000036006,133.8226636,-1.050717962,0.241892146,-4.343745669,1.40E-05,0.000179902,1.050717962,TRUE,TRUE,13,24685508,24917799,1,protein_coding,Ripor2,RHO family interacting cell polarization regulator 2 [Source:MGI Symbol;Acc:MGI:2444879]
ENSMUSG00000109645,3.681215117,5.666655775,1.304897839,4.34260492,1.41E-05,0.000180502,5.666655775,TRUE,TRUE,8,98602786,98603152,1,processed_pseudogene,Gm45246,predicted gene 45246 [Source:MGI Symbol;Acc:MGI:5791082]
ENSMUSG00000051705,92.94194109,-1.397438414,0.321964467,-4.340349816,1.42E-05,0.000182252,1.397438414,TRUE,TRUE,9,59641542,59657993,-1,protein_coding,Senp8,"SUMO peptidase family member, NEDD8 specific [Source:MGI Symbol;Acc:MGI:1918849]"
ENSMUSG00000107191,21.0880497,1.833388868,0.423373916,4.330424707,1.49E-05,0.00019031,1.833388868,TRUE,TRUE,5,120764380,120765686,-1,lncRNA,Gm43579,predicted gene 43579 [Source:MGI Symbol;Acc:MGI:5663716]
ENSMUSG00000059742,179.3023863,1.100643146,0.254553587,4.323817082,1.53E-05,0.000195378,1.100643146,TRUE,TRUE,2,62523758,63014631,-1,protein_coding,Kcnh7,"potassium voltage-gated channel, subfamily H (eag-related), member 7 [Source:MGI Symbol;Acc:MGI:2159566]"
ENSMUSG00000073538,140.883857,-1.059817066,0.245160039,-4.322960092,1.54E-05,0.000195962,1.059817066,TRUE,TRUE,1,153280573,153289981,-1,lncRNA,E330020D12Rik,Riken cDNA E330020D12 gene [Source:MGI Symbol;Acc:MGI:3761270]
ENSMUSG00000085109,29.19119339,1.417519662,0.327910445,4.322886582,1.54E-05,0.000195962,1.417519662,TRUE,TRUE,8,66892107,66895461,-1,lncRNA,Gm15356,predicted gene 15356 [Source:MGI Symbol;Acc:MGI:3705102]
ENSMUSG00000058794,135.5741232,-1.436868969,0.333406052,-4.309666728,1.64E-05,0.000206651,1.436868969,TRUE,TRUE,15,103156639,103166830,-1,protein_coding,Nfe2,"nuclear factor, erythroid derived 2 [Source:MGI Symbol;Acc:MGI:97308]"
ENSMUSG00000034117,13.65909867,2.206468966,0.51302179,4.30092641,1.70E-05,0.000214318,2.206468966,TRUE,TRUE,19,10914524,10919875,1,protein_coding,Ptgdr2,prostaglandin D2 receptor 2 [Source:MGI Symbol;Acc:MGI:1330275]
ENSMUSG00000023066,199.0878508,-1.044536762,0.242994448,-4.29860341,1.72E-05,0.000216313,1.044536762,TRUE,TRUE,18,88989914,89149140,1,protein_coding,Rttn,rotatin [Source:MGI Symbol;Acc:MGI:2179288]
ENSMUSG00000024873,30.8672633,1.4852168,0.34641756,4.287360031,1.81E-05,0.000226587,1.4852168,TRUE,TRUE,19,5142896,5148549,-1,protein_coding,Cnih2,cornichon family AMPA receptor auxiliary protein 2 [Source:MGI Symbol;Acc:MGI:1277225]
ENSMUSG00000072612,119.7687361,1.19574848,0.279169765,4.283230599,1.84E-05,0.000230416,1.19574848,TRUE,TRUE,5,125466386,125467619,1,lncRNA,Gm10382,predicted gene 10382 [Source:MGI Symbol;Acc:MGI:3647829]
ENSMUSG00000034285,40.32827923,1.13282843,0.265131073,4.272710913,1.93E-05,0.00024098,1.13282843,TRUE,TRUE,11,4823951,4844200,1,protein_coding,Nipsnap1,nipsnap homolog 1 [Source:MGI Symbol;Acc:MGI:1278344]
ENSMUSG00000039781,189.7361651,-1.517737592,0.355567453,-4.268494146,1.97E-05,0.000244547,1.517737592,TRUE,TRUE,11,119955256,119977653,-1,protein_coding,Cep131,centrosomal protein 131 [Source:MGI Symbol;Acc:MGI:107440]
ENSMUSG00000102030,6.904482705,3.74937866,0.8793509,4.263802607,2.01E-05,0.000249142,3.74937866,TRUE,TRUE,1,118104272,118130037,1,protein_coding,Gm29106,predicted gene 29106 [Source:MGI Symbol;Acc:MGI:5579812]
ENSMUSG00000041324,34.51784621,1.882216099,0.441738371,4.260929593,2.04E-05,0.000251913,1.882216099,TRUE,TRUE,13,16186436,16206206,1,protein_coding,Inhba,inhibin beta-A [Source:MGI Symbol;Acc:MGI:96570]
ENSMUSG00000104222,43.18590899,6.039047606,1.418962593,4.255959697,2.08E-05,0.000256608,6.039047606,TRUE,TRUE,6,117693303,117695829,1,lncRNA,Gm7292,predicted gene 7292 [Source:MGI Symbol;Acc:MGI:3645786]
ENSMUSG00000117084,22.51275862,2.46926469,0.58070122,4.25221199,2.12E-05,0.000259747,2.46926469,TRUE,TRUE,17,28665474,28675431,1,lncRNA,Gm22146,"predicted gene, 22146 [Source:MGI Symbol;Acc:MGI:5451923]"
ENSMUSG00000109680,9.073197418,-3.474457022,0.817951992,-4.247751768,2.16E-05,0.000264657,3.474457022,TRUE,TRUE,8,27155921,27158334,-1,lncRNA,Gm32098,"predicted gene, 32098 [Source:MGI Symbol;Acc:MGI:5591257]"
ENSMUSG00000085066,3.893704274,5.704831899,1.343936661,4.244866641,2.19E-05,0.000267609,5.704831899,TRUE,TRUE,X,73610564,73611312,1,processed_pseudogene,Gm4989,predicted pseudogene 4989 [Source:MGI Symbol;Acc:MGI:3643860]
ENSMUSG00000039765,14.45019293,2.113295637,0.498371649,4.240400995,2.23E-05,0.000272344,2.113295637,TRUE,TRUE,5,43819688,43898314,1,protein_coding,Cc2d2a,coiled-coil and C2 domain containing 2A [Source:MGI Symbol;Acc:MGI:1924487]
ENSMUSG00000063415,8.289953295,3.214781001,0.758232272,4.239836683,2.24E-05,0.000272869,3.214781001,TRUE,TRUE,6,84548396,84570890,-1,protein_coding,Cyp26b1,"cytochrome P450, family 26, subfamily b, polypeptide 1 [Source:MGI Symbol;Acc:MGI:2176159]"
ENSMUSG00000074912,5.546031989,3.444764352,0.812691726,4.23870976,2.25E-05,0.00027408,3.444764352,TRUE,TRUE,2,119151656,119156675,-1,lncRNA,Gm14207,predicted gene 14207 [Source:MGI Symbol;Acc:MGI:3649550]
ENSMUSG00000038218,3.660425073,5.623428374,1.328207569,4.233847561,2.30E-05,0.00027973,5.623428374,TRUE,TRUE,1,171342801,171344490,1,unprocessed_pseudogene,Gm9765,predicted gene 9765 [Source:MGI Symbol;Acc:MGI:3642721]
ENSMUSG00000117294,51.26600432,2.014754631,0.475881886,4.233728348,2.30E-05,0.00027973,2.014754631,TRUE,TRUE,17,28676458,28680069,-1,TEC,Gm49839,"predicted gene, 49839 [Source:MGI Symbol;Acc:MGI:6270508]"
ENSMUSG00000030680,402.8220444,-1.040484153,0.245795862,-4.233123147,2.30E-05,0.000280154,1.040484153,TRUE,TRUE,7,126614205,126616524,-1,protein_coding,Pagr1a,PAXIP1 associated glutamate rich protein 1A [Source:MGI Symbol;Acc:MGI:1914528]
ENSMUSG00000089901,468.570363,-1.00906873,0.23844729,-4.231831407,2.32E-05,0.000281438,1.00906873,TRUE,TRUE,14,44162847,44170868,1,protein_coding,Gm8113,predicted gene 8113 [Source:MGI Symbol;Acc:MGI:3648791]
ENSMUSG00000099891,7.398389699,5.222499643,1.23526242,4.227846294,2.36E-05,0.000285796,5.222499643,TRUE,TRUE,5,24414325,24414722,-1,processed_pseudogene,Gm5575,predicted gene 5575 [Source:MGI Symbol;Acc:MGI:3647974]
ENSMUSG00000037681,14.32075797,2.135009262,0.505160778,4.226395548,2.37E-05,0.000286971,2.135009262,TRUE,TRUE,9,99192016,99240610,-1,protein_coding,Esyt3,extended synaptotagmin-like protein 3 [Source:MGI Symbol;Acc:MGI:1098699]
ENSMUSG00000029370,28.75009199,1.910971996,0.452849165,4.219886315,2.44E-05,0.00029435,1.910971996,TRUE,TRUE,5,90750935,90788516,-1,protein_coding,Rassf6,Ras association (RalGDS/AF-6) domain family member 6 [Source:MGI Symbol;Acc:MGI:1920496]
ENSMUSG00002076503,3.594975923,5.29628054,1.255918128,4.217058756,2.48E-05,0.000297198,5.29628054,TRUE,TRUE,17,28665835,28666122,1,misc_RNA,Gm55779,"predicted gene, 55779 [Source:MGI Symbol;Acc:MGI:6848024]"
ENSMUSG00000034959,76.3808765,1.000546115,0.237757936,4.208255379,2.57E-05,0.000308298,1.000546115,TRUE,TRUE,14,75253467,75289972,1,protein_coding,Rubcnl,RUN and cysteine rich domain containing beclin 1 interacting protein like [Source:MGI Symbol;Acc:MGI:2685590]
ENSMUSG00000081603,8.218798393,6.483072654,1.541808257,4.204850134,2.61E-05,0.000312433,6.483072654,TRUE,TRUE,X,65822048,65822458,-1,processed_pseudogene,Gm14681,predicted gene 14681 [Source:MGI Symbol;Acc:MGI:3705734]
ENSMUSG00000121398,53.95127617,2.183873598,0.519370139,4.20485013,2.61E-05,0.000312433,2.183873598,TRUE,TRUE,11,82918956,82930868,-1,lncRNA,Slfn10-ps,"schlafen 10, pseudogene [Source:NCBI gene (formerly Entrezgene);Acc:237887]"
ENSMUSG00000109179,64.31186338,-1.032060154,0.246206533,-4.191847156,2.77E-05,0.000328801,1.032060154,TRUE,TRUE,15,76238632,76249401,1,protein_coding,Gm35339,"predicted gene, 35339 [Source:MGI Symbol;Acc:MGI:5594498]"
ENSMUSG00000026605,1068.580232,-1.009305558,0.240807863,-4.191331396,2.77E-05,0.00032936,1.009305558,TRUE,TRUE,1,189372803,189420283,-1,protein_coding,Cenpf,centromere protein F [Source:MGI Symbol;Acc:MGI:1313302]
ENSMUSG00000086665,34.64376055,1.333809718,0.318752044,4.184474247,2.86E-05,0.000338294,1.333809718,TRUE,TRUE,4,150132690,150141932,1,lncRNA,Gm13067,predicted gene 13067 [Source:MGI Symbol;Acc:MGI:3651968]
ENSMUSG00000005125,86.32665868,1.933113133,0.462357483,4.180992427,2.90E-05,0.000342731,1.933113133,TRUE,TRUE,15,66801167,66841489,-1,protein_coding,Ndrg1,N-myc downstream regulated gene 1 [Source:MGI Symbol;Acc:MGI:1341799]
ENSMUSG00000022389,244.9075045,1.457135821,0.348616776,4.179763919,2.92E-05,0.000344078,1.457135821,TRUE,TRUE,15,81686622,81711064,1,protein_coding,Tef,thyrotroph embryonic factor [Source:MGI Symbol;Acc:MGI:98663]
ENSMUSG00000098318,133.7058535,-1.632057691,0.390584655,-4.178499256,2.93E-05,0.000345522,1.632057691,TRUE,TRUE,6,134906055,134933761,1,lncRNA,Lockd,lncRNA downstream of Cdkn1b [Source:MGI Symbol;Acc:MGI:1915081]
ENSMUSG00000099930,26.38229142,1.777255461,0.425923899,4.172706596,3.01E-05,0.000354025,1.777255461,TRUE,TRUE,9,88761047,88819395,-1,lncRNA,Gm2396,predicted gene 2396 [Source:MGI Symbol;Acc:MGI:3780564]
ENSMUSG00000097730,44.18464235,-1.301722774,0.312176086,-4.169835016,3.05E-05,0.000357904,1.301722774,TRUE,TRUE,6,88693404,88702842,-1,lncRNA,Gm26588,"predicted gene, 26588 [Source:MGI Symbol;Acc:MGI:5477082]"
ENSMUSG00000020892,327.0242504,-1.045736379,0.251351434,-4.160455187,3.18E-05,0.000371659,1.045736379,TRUE,TRUE,11,69016722,69039941,1,protein_coding,Aloxe3,arachidonate lipoxygenase 3 [Source:MGI Symbol;Acc:MGI:1345140]
ENSMUSG00000013483,8.979405278,4.724416146,1.135846919,4.159377523,3.19E-05,0.000373205,4.724416146,TRUE,TRUE,11,119198594,119236201,1,protein_coding,Card14,"caspase recruitment domain family, member 14 [Source:MGI Symbol;Acc:MGI:2386258]"
ENSMUSG00000048621,533.4893556,1.886617948,0.454747438,4.148715948,3.34E-05,0.000389473,1.886617948,TRUE,TRUE,X,108240362,108244045,1,protein_coding,Gm6377,predicted gene 6377 [Source:MGI Symbol;Acc:MGI:3647255]
ENSMUSG00000035713,80.89565654,1.109306553,0.267533898,4.146414948,3.38E-05,0.000392987,1.109306553,TRUE,TRUE,7,96958587,96981227,-1,protein_coding,Usp35,ubiquitin specific peptidase 35 [Source:MGI Symbol;Acc:MGI:2685339]
ENSMUSG00000083672,17.09717381,-2.713035939,0.655352312,-4.139812877,3.48E-05,0.000403083,2.713035939,TRUE,TRUE,17,47931696,47933264,-1,processed_pseudogene,Kpna2-ps,Kpna2 retrotransposed pseudogene [Source:MGI Symbol;Acc:MGI:3647335]
ENSMUSG00000046318,212.3264163,1.06984351,0.259214493,4.127251904,3.67E-05,0.000423124,1.06984351,TRUE,TRUE,18,66178373,66435812,-1,protein_coding,Ccbe1,collagen and calcium binding EGF domains 1 [Source:MGI Symbol;Acc:MGI:2445053]
ENSMUSG00000110206,86.06180974,-2.2627123,0.548266297,-4.127031538,3.67E-05,0.000423294,2.2627123,TRUE,TRUE,7,44779212,44785856,-1,protein_coding,Flt3l,FMS-like tyrosine kinase 3 ligand [Source:MGI Symbol;Acc:MGI:95560]
ENSMUSG00000104969,62.7824991,-1.136789789,0.275647517,-4.124070486,3.72E-05,0.000427584,1.136789789,TRUE,TRUE,3,143902933,143905023,-1,lncRNA,Gm43445,predicted gene 43445 [Source:MGI Symbol;Acc:MGI:5663582]
ENSMUSG00000113123,26.74549968,1.698246846,0.413620158,4.105812569,4.03E-05,0.000458219,1.698246846,TRUE,TRUE,12,22635890,22673346,-1,lncRNA,Gm40864,"predicted gene, 40864 [Source:MGI Symbol;Acc:MGI:5623749]"
ENSMUSG00000034883,82.11401351,-2.140553784,0.521893124,-4.101517503,4.10E-05,0.000465723,2.140553784,TRUE,TRUE,12,69215588,69225783,1,protein_coding,Lrr1,leucine rich repeat protein 1 [Source:MGI Symbol;Acc:MGI:1916956]
ENSMUSG00000015452,79.65736853,1.034921898,0.252866487,4.09276021,4.26E-05,0.000480832,1.034921898,TRUE,TRUE,17,34816836,34819910,1,protein_coding,Ager,advanced glycosylation end product-specific receptor [Source:MGI Symbol;Acc:MGI:893592]
ENSMUSG00000095134,41.71092222,-1.650599933,0.403457656,-4.09113549,4.29E-05,0.000483949,1.650599933,TRUE,TRUE,Y,90764326,90774754,1,unprocessed_pseudogene,Mid1-ps1,"midline 1, pseudogene 1 [Source:MGI Symbol;Acc:MGI:5780070]"
ENSMUSG00000121487,5.605840435,3.79467182,0.927698722,4.09041398,4.31E-05,0.000484928,3.79467182,TRUE,TRUE,12,21593258,21604692,1,lncRNA,,novel transcript
ENSMUSG00000083064,12.70852762,2.076149608,0.507993976,4.086957138,4.37E-05,0.000489873,2.076149608,TRUE,TRUE,1,91223767,91224658,1,processed_pseudogene,Gm7785,predicted gene 7785 [Source:MGI Symbol;Acc:MGI:3645449]
ENSMUSG00000112163,4.17145515,5.121101054,1.253671672,4.084882166,4.41E-05,0.000493133,5.121101054,TRUE,TRUE,10,82266538,82268227,1,processed_pseudogene,Gm8188,predicted gene 8188 [Source:MGI Symbol;Acc:MGI:3646272]
ENSMUSG00000015852,5.452507276,-4.186281107,1.0265682,-4.077937644,4.54E-05,0.00050617,4.186281107,TRUE,TRUE,3,87158065,87171045,-1,protein_coding,Fcrls,"Fc receptor-like S, scavenger receptor [Source:MGI Symbol;Acc:MGI:1933397]"
ENSMUSG00000075141,11.95193275,-2.007730855,0.493271911,-4.070231469,4.70E-05,0.000521527,2.007730855,TRUE,TRUE,2,87831271,87838612,-1,protein_coding,Olfr1160,olfactory receptor 1160 [Source:MGI Symbol;Acc:MGI:3030994]
ENSMUSG00000061897,27.75152373,6.979822485,1.715729329,4.068137304,4.74E-05,0.000525388,6.979822485,TRUE,TRUE,2,178819218,178819673,1,processed_pseudogene,Gm14292,predicted gene 14292 [Source:MGI Symbol;Acc:MGI:3649964]
ENSMUSG00000074194,36.04973426,1.335695477,0.328744034,4.06302576,4.84E-05,0.000535636,1.335695477,TRUE,TRUE,8,85835182,85849724,-1,protein_coding,Zfp791,zinc finger protein 791 [Source:MGI Symbol;Acc:MGI:3648473]
ENSMUSG00000022895,1226.35122,1.766600012,0.435091733,4.060293213,4.90E-05,0.000541034,1.766600012,TRUE,TRUE,16,95502942,95522095,1,protein_coding,Ets2,"E26 avian leukemia oncogene 2, 3' domain [Source:MGI Symbol;Acc:MGI:95456]"
ENSMUSG00000034614,35.8894133,1.700571743,0.419141601,4.057272626,4.96E-05,0.000547199,1.700571743,TRUE,TRUE,11,3280401,3292971,1,protein_coding,Pik3ip1,phosphoinositide-3-kinase interacting protein 1 [Source:MGI Symbol;Acc:MGI:1917016]
ENSMUSG00000087528,67.32125511,1.044969141,0.257567963,4.057061785,4.97E-05,0.000547402,1.044969141,TRUE,TRUE,2,129047878,129072499,-1,lncRNA,9830144P21Rik,RIKEN cDNA 9830144P21 gene [Source:MGI Symbol;Acc:MGI:3041171]
ENSMUSG00000098470,7.09055814,5.093386262,1.256643402,4.053167552,5.05E-05,0.000555118,5.093386262,TRUE,TRUE,6,124547253,124558130,1,protein_coding,C1rb,"complement component 1, r subcomponent B [Source:MGI Symbol;Acc:MGI:3779804]"
ENSMUSG00000015880,672.8756075,-1.064491795,0.262804495,-4.050508323,5.11E-05,0.000560869,1.064491795,TRUE,TRUE,5,45827261,45857888,1,protein_coding,Ncapg,"non-SMC condensin I complex, subunit G [Source:MGI Symbol;Acc:MGI:1930197]"
ENSMUSG00000103529,74.62331759,-1.240863514,0.306839809,-4.044010836,5.25E-05,0.000576038,1.240863514,TRUE,TRUE,5,76803776,76806202,-1,TEC,A730089K16Rik,RIKEN cDNA A730089K16 gene [Source:MGI Symbol;Acc:MGI:2443970]
ENSMUSG00000000056,287.7955061,-1.211003157,0.300099177,-4.035343148,5.45E-05,0.000594883,1.211003157,TRUE,TRUE,11,121128079,121146682,1,protein_coding,Narf,nuclear prelamin A recognition factor [Source:MGI Symbol;Acc:MGI:1914858]
ENSMUSG00000016526,33.766805,-1.297631075,0.321611438,-4.034778994,5.47E-05,0.000595999,1.297631075,TRUE,TRUE,1,131055192,131066077,-1,protein_coding,Dyrk3,dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 3 [Source:MGI Symbol;Acc:MGI:1330300]
