ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,absFC,SignificantPval,SignificantLogFC,chromosome_name,start_position,end_position,strand,gene_biotype,external_gene_name,description
ENSMUSG00000063698,38.59034526,1.205776685,0.292568675,4.121345819,3.77E-05,0.000229438,1.205776685,TRUE,TRUE,19,60825715,60849917,-1,protein_coding,Sfxn4,sideroflexin 4 [Source:MGI Symbol;Acc:MGI:2137680]
ENSMUSG00000025372,69.3871718,1.7664429,0.429147356,4.116168663,3.85E-05,0.000234248,1.7664429,TRUE,TRUE,11,119833589,119897608,1,protein_coding,Baiap2,brain-specific angiogenesis inhibitor 1-associated protein 2 [Source:MGI Symbol;Acc:MGI:2137336]
ENSMUSG00000063320,48.43105771,1.219981764,0.29658441,4.113438609,3.90E-05,0.000236834,1.219981764,TRUE,TRUE,10,82455685,82459062,-1,protein_coding,1190007I07Rik,RIKEN cDNA 1190007I07 gene [Source:MGI Symbol;Acc:MGI:3698433]
ENSMUSG00000027778,151.6002282,1.615214337,0.393208028,4.107785755,3.99E-05,0.000242289,1.615214337,TRUE,TRUE,3,68799832,68911903,-1,protein_coding,Ift80,intraflagellar transport 80 [Source:MGI Symbol;Acc:MGI:1915509]
ENSMUSG00000022505,52.68957131,-1.111886848,0.27093962,-4.103817841,4.06E-05,0.000246081,1.111886848,TRUE,TRUE,16,10099613,10131832,-1,protein_coding,Emp2,epithelial membrane protein 2 [Source:MGI Symbol;Acc:MGI:1098726]
ENSMUSG00000043740,44.93539396,1.326687725,0.323303948,4.103530852,4.07E-05,0.000246299,1.326687725,TRUE,TRUE,17,48623169,48634052,1,protein_coding,B430306N03Rik,RIKEN cDNA B430306N03 gene [Source:MGI Symbol;Acc:MGI:2443478]
ENSMUSG00000022863,154.0086051,-1.091051032,0.265897758,-4.103272772,4.07E-05,0.000246504,1.091051032,TRUE,TRUE,16,78129525,78174080,-1,protein_coding,Btg3,BTG anti-proliferation factor 3 [Source:MGI Symbol;Acc:MGI:109532]
ENSMUSG00000037379,5.669074171,-4.45827866,1.086686057,-4.102637218,4.08E-05,0.000246902,4.45827866,TRUE,TRUE,5,33355528,33375799,-1,protein_coding,Spon2,"spondin 2, extracellular matrix protein [Source:MGI Symbol;Acc:MGI:1923724]"
ENSMUSG00000109645,3.681215117,-5.351607134,1.304894321,-4.101180493,4.11E-05,0.00024825,5.351607134,TRUE,TRUE,8,98602786,98603152,1,processed_pseudogene,Gm45246,predicted gene 45246 [Source:MGI Symbol;Acc:MGI:5791082]
ENSMUSG00000117814,108.4586659,-1.02444294,0.249979682,-4.098104823,4.17E-05,0.000251215,1.02444294,TRUE,TRUE,19,46869934,46871878,1,lncRNA,Gm50431,"predicted gene, 50431 [Source:MGI Symbol;Acc:MGI:6303362]"
ENSMUSG00000113029,62.05783607,-1.67973824,0.41018415,-4.095083247,4.22E-05,0.000254297,1.67973824,TRUE,TRUE,12,111416839,111467286,-1,lncRNA,Gm40578,"predicted gene, 40578 [Source:MGI Symbol;Acc:MGI:5623463]"
ENSMUSG00000039577,59.23743085,1.466244049,0.358332618,4.091852021,4.28E-05,0.00025743,1.466244049,TRUE,TRUE,4,152561163,152647640,1,protein_coding,Nphp4,nephronophthisis 4 (juvenile) homolog (human) [Source:MGI Symbol;Acc:MGI:2384210]
ENSMUSG00000102246,3.003347505,5.371605149,1.313057888,4.090912669,4.30E-05,0.000258402,5.371605149,TRUE,TRUE,1,191267997,191269004,-1,TEC,9430037O13Rik,RIKEN cDNA 9430037O13 gene [Source:MGI Symbol;Acc:MGI:1924535]
ENSMUSG00000006356,86.07335761,-1.434097902,0.350579808,-4.090646032,4.30E-05,0.000258626,1.434097902,TRUE,TRUE,12,113103856,113109126,1,protein_coding,Crip2,cysteine rich protein 2 [Source:MGI Symbol;Acc:MGI:1915587]
ENSMUSG00000090176,19.34686588,1.709923621,0.41888425,4.082090991,4.46E-05,0.000267656,1.709923621,TRUE,TRUE,16,44687460,44736203,1,protein_coding,Cd200r2,Cd200 receptor 2 [Source:MGI Symbol;Acc:MGI:3042847]
ENSMUSG00000071226,20.4022712,-1.63196239,0.400014112,-4.079762038,4.51E-05,0.000270123,1.63196239,TRUE,TRUE,6,120643330,120748151,1,protein_coding,Cecr2,"CECR2, histone acetyl-lysine reader [Source:MGI Symbol;Acc:MGI:1923799]"
ENSMUSG00000022220,55.35756049,-2.350171469,0.576302277,-4.07801871,4.54E-05,0.000272079,2.350171469,TRUE,TRUE,14,56006514,56021552,-1,protein_coding,Adcy4,adenylate cyclase 4 [Source:MGI Symbol;Acc:MGI:99674]
ENSMUSG00000039579,20.37189994,-1.500480242,0.368883327,-4.067628257,4.75E-05,0.000283778,1.500480242,TRUE,TRUE,4,49661611,49845744,-1,protein_coding,Grin3a,"glutamate receptor ionotropic, NMDA3A [Source:MGI Symbol;Acc:MGI:1933206]"
ENSMUSG00000015942,355.8035715,-1.000592917,0.246182652,-4.064433086,4.81E-05,0.000287532,1.000592917,TRUE,TRUE,5,134212858,134253209,1,protein_coding,Gtf2ird2,GTF2I repeat domain containing 2 [Source:MGI Symbol;Acc:MGI:2149780]
ENSMUSG00000038225,371.7549201,1.20727237,0.297552602,4.057341,4.96E-05,0.00029582,1.20727237,TRUE,TRUE,8,47028629,47070247,-1,protein_coding,Primpol,primase and polymerase (DNA-directed) [Source:MGI Symbol;Acc:MGI:3603756]
ENSMUSG00000063652,46.91272552,-1.004182029,0.247505518,-4.057210672,4.97E-05,0.000295902,1.004182029,TRUE,TRUE,11,53840791,53871158,-1,protein_coding,Slc22a21,"solute carrier family 22 (organic cation transporter), member 21 [Source:MGI Symbol;Acc:MGI:1929481]"
ENSMUSG00000120284,32.12887574,-1.547461434,0.381518628,-4.056057347,4.99E-05,0.000297141,1.547461434,TRUE,TRUE,15,33221529,33223215,1,lncRNA,,"novel transcript, sense intronic to Cpq"
ENSMUSG00000071064,25.72366297,-1.709291454,0.422107785,-4.049419398,5.13E-05,0.000305244,1.709291454,TRUE,TRUE,8,79755066,79920395,1,protein_coding,Zfp827,zinc finger protein 827 [Source:MGI Symbol;Acc:MGI:2444807]
ENSMUSG00000103949,27.59788969,-1.52232235,0.376355889,-4.044901102,5.23E-05,0.000310584,1.52232235,TRUE,TRUE,9,98653158,98653678,1,TEC,Gm38226,"predicted gene, 38226 [Source:MGI Symbol;Acc:MGI:5611454]"
ENSMUSG00000007207,6.421001231,-3.049078804,0.754324389,-4.042132069,5.30E-05,0.000313838,3.049078804,TRUE,TRUE,5,135052336,135079954,1,protein_coding,Stx1a,syntaxin 1A (brain) [Source:MGI Symbol;Acc:MGI:109355]
ENSMUSG00000106858,56.39024265,-1.298369433,0.321307371,-4.040895262,5.32E-05,0.00031541,1.298369433,TRUE,TRUE,6,17914995,17920599,1,TEC,Gm43844,predicted gene 43844 [Source:MGI Symbol;Acc:MGI:5663981]
ENSMUSG00000062312,51.46244815,-1.047795963,0.259719967,-4.03432964,5.48E-05,0.00032319,1.047795963,TRUE,TRUE,11,98303296,98328542,1,protein_coding,Erbb2,erb-b2 receptor tyrosine kinase 2 [Source:MGI Symbol;Acc:MGI:95410]
ENSMUSG00000022369,201.3907624,1.0708539,0.265455763,4.034020155,5.48E-05,0.000323526,1.0708539,TRUE,TRUE,15,55420804,55489819,1,protein_coding,Mtbp,"Mdm2, transformed 3T3 cell double minute p53 binding protein [Source:MGI Symbol;Acc:MGI:2146005]"
ENSMUSG00000092974,29.92289546,-1.301936145,0.323391224,-4.025885827,5.68E-05,0.000333255,1.301936145,TRUE,TRUE,15,78979023,78979257,-1,misc_RNA,Gm25072,"predicted gene, 25072 [Source:MGI Symbol;Acc:MGI:5454849]"
ENSMUSG00000035441,34.60709233,-1.363731882,0.339164852,-4.020852615,5.80E-05,0.000339988,1.363731882,TRUE,TRUE,11,80372952,80670851,-1,protein_coding,Myo1d,myosin ID [Source:MGI Symbol;Acc:MGI:107728]
ENSMUSG00000039763,65.88328441,1.428836405,0.355692413,4.017056179,5.89E-05,0.000345034,1.428836405,TRUE,TRUE,16,91411142,91415914,-1,protein_coding,Dnajc28,DnaJ heat shock protein family (Hsp40) member C28 [Source:MGI Symbol;Acc:MGI:2181053]
ENSMUSG00000045065,8.799368292,-2.879593568,0.716910557,-4.016670612,5.90E-05,0.000345314,2.879593568,TRUE,TRUE,11,109304743,109311231,1,protein_coding,9930022D16Rik,RIKEN cDNA 9930022D16 gene [Source:MGI Symbol;Acc:MGI:2444178]
ENSMUSG00000078480,7.143498107,-4.569661078,1.138316015,-4.014404627,5.96E-05,0.000348074,4.569661078,TRUE,TRUE,4,88517412,88518047,-1,processed_pseudogene,Mrpl48-ps,mitochondrial ribosomal protein L48 pseudogene [Source:MGI Symbol;Acc:MGI:3050089]
ENSMUSG00000043924,9.011390233,-3.847862004,0.95987362,-4.008717318,6.10E-05,0.000356074,3.847862004,TRUE,TRUE,4,135096887,135125538,-1,protein_coding,Ncmap,noncompact myelin associated protein [Source:MGI Symbol;Acc:MGI:2444888]
ENSMUSG00000021448,37.72397329,-1.350857661,0.337651261,-4.000748156,6.31E-05,0.000367376,1.350857661,TRUE,TRUE,13,51585077,51723523,-1,protein_coding,Shc3,src homology 2 domain-containing transforming protein C3 [Source:MGI Symbol;Acc:MGI:106179]
ENSMUSG00000068323,9.538552378,3.724753928,0.931362205,3.999253898,6.35E-05,0.000369501,3.724753928,TRUE,TRUE,6,83196810,83281927,1,protein_coding,Slc4a5,"solute carrier family 4, sodium bicarbonate cotransporter, member 5 [Source:MGI Symbol;Acc:MGI:2443220]"
ENSMUSG00000028681,21.76786833,-2.200890168,0.551133859,-3.993385875,6.51E-05,0.000377841,2.200890168,TRUE,TRUE,4,116953272,116973298,1,protein_coding,Ptch2,patched 2 [Source:MGI Symbol;Acc:MGI:1095405]
ENSMUSG00000072718,4.474617314,-4.77794411,1.198806817,-3.985583034,6.73E-05,0.000389839,4.77794411,TRUE,TRUE,6,130246157,130258891,-1,protein_coding,Klra10,"killer cell lectin-like receptor subfamily A, member 10 [Source:MGI Symbol;Acc:MGI:1321093]"
ENSMUSG00000120450,233.8675477,1.141459204,0.286556509,3.983365124,6.79E-05,0.000393069,1.141459204,TRUE,TRUE,16,87398577,87409251,-1,lncRNA,,novel transcript
ENSMUSG00000117988,4.811077511,4.080808457,1.025770382,3.978286494,6.94E-05,0.000401122,4.080808457,TRUE,TRUE,19,37376855,37377800,1,processed_pseudogene,Gm8663,predicted gene 8663 [Source:MGI Symbol;Acc:MGI:3648745]
ENSMUSG00000117379,5.242601469,-4.366959332,1.097866881,-3.977676536,6.96E-05,0.000402043,4.366959332,TRUE,TRUE,17,24998677,25000958,1,lncRNA,Gm50022,"predicted gene, 50022 [Source:MGI Symbol;Acc:MGI:6275319]"
ENSMUSG00000058427,932.1158027,-2.36286958,0.59433184,-3.975673895,7.02E-05,0.000405111,2.36286958,TRUE,TRUE,5,91051730,91053797,1,protein_coding,Cxcl2,chemokine (C-X-C motif) ligand 2 [Source:MGI Symbol;Acc:MGI:1340094]
ENSMUSG00000024042,621.0693211,-3.235871412,0.814324551,-3.973687652,7.08E-05,0.000408174,3.235871412,TRUE,TRUE,17,32063224,32074778,-1,protein_coding,Sik1,salt inducible kinase 1 [Source:MGI Symbol;Acc:MGI:104754]
ENSMUSG00000035179,12.23465825,-3.150320645,0.792865734,-3.973334336,7.09E-05,0.000408559,3.150320645,TRUE,TRUE,19,10451599,10460292,-1,protein_coding,Ppp1r32,"protein phosphatase 1, regulatory subunit 32 [Source:MGI Symbol;Acc:MGI:1915002]"
ENSMUSG00000038930,149.8922313,1.006737983,0.254113181,3.961770018,7.44E-05,0.000427708,1.006737983,TRUE,TRUE,7,79942977,79974202,-1,protein_coding,Rccd1,RCC1 domain containing 1 [Source:MGI Symbol;Acc:MGI:2444156]
ENSMUSG00000008206,29.22273999,-1.985499428,0.502439283,-3.951720125,7.76E-05,0.000444996,1.985499428,TRUE,TRUE,8,4543026,4581680,1,protein_coding,Cers4,ceramide synthase 4 [Source:MGI Symbol;Acc:MGI:1914510]
ENSMUSG00000039781,189.7361651,1.394654048,0.353031639,3.950507246,7.80E-05,0.000446775,1.394654048,TRUE,TRUE,11,119955256,119977653,-1,protein_coding,Cep131,centrosomal protein 131 [Source:MGI Symbol;Acc:MGI:107440]
ENSMUSG00000067149,53.31461896,-1.494631073,0.378842304,-3.945259171,7.97E-05,0.000456306,1.494631073,TRUE,TRUE,5,88667668,88675750,-1,protein_coding,Jchain,immunoglobulin joining chain [Source:MGI Symbol;Acc:MGI:96493]
ENSMUSG00000104432,19.70559804,-1.328517152,0.337766262,-3.933244086,8.38E-05,0.000478195,1.328517152,TRUE,TRUE,9,71918658,71920301,-1,TEC,A430027C01Rik,RIKEN cDNA A430027C01 gene [Source:MGI Symbol;Acc:MGI:2143417]
ENSMUSG00000043468,8.348323368,-2.8114541,0.714907835,-3.93261056,8.40E-05,0.0004792,2.8114541,TRUE,TRUE,3,98067946,98071485,1,protein_coding,Adam30,a disintegrin and metallopeptidase domain 30 [Source:MGI Symbol;Acc:MGI:1918328]
ENSMUSG00000040606,549.017497,-1.121396413,0.285493674,-3.927920349,8.57E-05,0.000487464,1.121396413,TRUE,TRUE,4,141829701,142205056,-1,protein_coding,Kazn,"kazrin, periplakin interacting protein [Source:MGI Symbol;Acc:MGI:1918779]"
ENSMUSG00000089791,5.773373165,-4.182808883,1.066816999,-3.920830738,8.82E-05,0.00050056,4.182808883,TRUE,TRUE,1,98385493,98386887,1,processed_pseudogene,Gm3555,predicted pseudogene 3555 [Source:MGI Symbol;Acc:MGI:3781732]
ENSMUSG00000117300,4.707653816,-4.949700267,1.26282489,-3.919546017,8.87E-05,0.000503102,4.949700267,TRUE,TRUE,17,65745123,65745692,-1,processed_pseudogene,Gm18736,"predicted gene, 18736 [Source:MGI Symbol;Acc:MGI:5010921]"
ENSMUSG00000081739,15.42541569,-1.783894703,0.455228753,-3.918677571,8.90E-05,0.000504783,1.783894703,TRUE,TRUE,X,127162160,127168673,1,processed_pseudogene,Mdm4-ps,"transformed mouse 3T3 cell double minute 4, pseudogene [Source:MGI Symbol;Acc:MGI:2136991]"
ENSMUSG00000120084,45.09480776,-1.027271138,0.262594296,-3.912008572,9.15E-05,0.000518103,1.027271138,TRUE,TRUE,4,117644451,117648745,1,lncRNA,,novel transcript
ENSMUSG00000087077,19.27499943,-1.413867432,0.3620739,-3.904913971,9.43E-05,0.000532408,1.413867432,TRUE,TRUE,4,54651903,54656077,1,lncRNA,Gm12480,predicted gene 12480 [Source:MGI Symbol;Acc:MGI:3651952]
ENSMUSG00000087094,6.692014316,-3.489602082,0.893715652,-3.904599942,9.44E-05,0.000532675,3.489602082,TRUE,TRUE,4,150198336,150203720,-1,lncRNA,Gm13093,predicted gene 13093 [Source:MGI Symbol;Acc:MGI:3650866]
ENSMUSG00000105895,38.00099112,-1.088700521,0.279736803,-3.891874462,9.95E-05,0.000558596,1.088700521,TRUE,TRUE,5,122546553,122549137,1,lncRNA,Gm42829,predicted gene 42829 [Source:MGI Symbol;Acc:MGI:5662966]
ENSMUSG00000004768,118.3276577,1.03069708,0.264857008,3.891522777,9.96E-05,0.000559259,1.03069708,TRUE,TRUE,1,33758968,33781645,1,protein_coding,Rab23,"RAB23, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:99833]"
ENSMUSG00000021684,44.44552194,-1.156943719,0.297510318,-3.888751582,0.000100761,0.000565235,1.156943719,TRUE,TRUE,13,95160962,95386844,-1,protein_coding,Pde8b,phosphodiesterase 8B [Source:MGI Symbol;Acc:MGI:2443999]
ENSMUSG00000115869,13.76901925,2.000720938,0.514912336,3.885556425,0.000102096,0.000572218,2.000720938,TRUE,TRUE,16,24004770,24081909,-1,lncRNA,Gm31814,"predicted gene, 31814 [Source:MGI Symbol;Acc:MGI:5590973]"
ENSMUSG00000034751,18.78202909,-1.810138419,0.466418503,-3.880931837,0.000104057,0.000582495,1.810138419,TRUE,TRUE,13,102868994,103471005,-1,protein_coding,Mast4,microtubule associated serine/threonine kinase family member 4 [Source:MGI Symbol;Acc:MGI:1918885]
ENSMUSG00000073485,24.55797142,4.590384545,1.183202344,3.879627662,0.000104616,0.000585165,4.590384545,TRUE,TRUE,1,180641341,180644424,1,lncRNA,H3f3aos,"H3.3 histone A, opposite strand [Source:MGI Symbol;Acc:MGI:3802006]"
ENSMUSG00000018554,14.81628829,2.428456509,0.625978586,3.879456204,0.00010469,0.000585424,2.428456509,TRUE,TRUE,11,69826622,69832431,1,protein_coding,Ybx2,Y box protein 2 [Source:MGI Symbol;Acc:MGI:1096372]
ENSMUSG00000022756,59.70484077,-1.344437896,0.346633365,-3.878558819,0.000105077,0.000587433,1.344437896,TRUE,TRUE,16,17389882,17401078,-1,protein_coding,Slc7a4,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 4 [Source:MGI Symbol;Acc:MGI:2146512]"
ENSMUSG00000032036,8.765453884,-2.802606623,0.723128522,-3.875668764,0.000106332,0.000593981,2.802606623,TRUE,TRUE,9,34397190,34948012,1,protein_coding,Kirrel3,kirre like nephrin family adhesion molecule 3 [Source:MGI Symbol;Acc:MGI:1914953]
ENSMUSG00000032718,23.45118175,-1.30517341,0.336895515,-3.874119275,0.000107011,0.000597459,1.30517341,TRUE,TRUE,6,134586170,134609451,-1,protein_coding,Mansc1,MANSC domain containing 1 [Source:MGI Symbol;Acc:MGI:1914979]
ENSMUSG00000095134,41.71092222,1.552630571,0.400802692,3.873802748,0.00010715,0.000598079,1.552630571,TRUE,TRUE,Y,90764326,90774754,1,unprocessed_pseudogene,Mid1-ps1,"midline 1, pseudogene 1 [Source:MGI Symbol;Acc:MGI:5780070]"
ENSMUSG00000070891,35.6982021,-1.269060184,0.32775934,-3.871926835,0.000107978,0.000602228,1.269060184,TRUE,TRUE,4,99184137,99185495,1,protein_coding,Gm12689,predicted gene 12689 [Source:MGI Symbol;Acc:MGI:3650433]
ENSMUSG00000090387,23.52368738,-1.701284886,0.439992143,-3.866625605,0.000110352,0.00061466,1.701284886,TRUE,TRUE,12,40248655,40251104,1,lncRNA,Gm17056,predicted gene 17056 [Source:MGI Symbol;Acc:MGI:4937883]
ENSMUSG00000105958,4.881367299,-4.492082911,1.161968672,-3.865924289,0.000110669,0.000615784,4.492082911,TRUE,TRUE,5,48956352,48958621,-1,TEC,Gm43319,predicted gene 43319 [Source:MGI Symbol;Acc:MGI:5663456]
ENSMUSG00000044156,61.56156293,-1.477037046,0.382127705,-3.865296932,0.000110954,0.000617079,1.477037046,TRUE,TRUE,6,3457096,3498298,-1,protein_coding,Hepacam2,HEPACAM family member 2 [Source:MGI Symbol;Acc:MGI:2141520]
ENSMUSG00000038540,24.1269666,-2.325302239,0.601628482,-3.865013556,0.000111083,0.000617602,2.325302239,TRUE,TRUE,7,83234135,83274822,1,protein_coding,Tmc3,transmembrane channel-like gene family 3 [Source:MGI Symbol;Acc:MGI:2669033]
ENSMUSG00000110051,113.1109156,-1.009748098,0.261448591,-3.862128662,0.000112403,0.00062429,1.009748098,TRUE,TRUE,8,50291103,50292463,1,lncRNA,Gm45322,predicted gene 45322 [Source:MGI Symbol;Acc:MGI:5791158]
ENSMUSG00000038418,1336.083428,-2.123637536,0.54995452,-3.861478467,0.000112703,0.000625628,2.123637536,TRUE,TRUE,18,34992876,34998037,1,protein_coding,Egr1,early growth response 1 [Source:MGI Symbol;Acc:MGI:95295]
ENSMUSG00000066755,8.385158608,-3.123069462,0.808774447,-3.861483844,0.0001127,0.000625628,3.123069462,TRUE,TRUE,1,161322224,161332859,1,protein_coding,Tnfsf18,"tumor necrosis factor (ligand) superfamily, member 18 [Source:MGI Symbol;Acc:MGI:2673064]"
ENSMUSG00000029851,11.90083191,-1.651192178,0.428135699,-3.85670287,0.000114927,0.000636975,1.651192178,TRUE,TRUE,6,42599950,42622188,-1,protein_coding,Tcaf2,TRPM8 channel-associated factor 2 [Source:MGI Symbol;Acc:MGI:2385258]
ENSMUSG00000027840,25.39852104,-1.435398041,0.372490205,-3.853518885,0.000116432,0.000644816,1.435398041,TRUE,TRUE,3,104852588,104869237,-1,protein_coding,Wnt2b,"wingless-type MMTV integration site family, member 2B [Source:MGI Symbol;Acc:MGI:1261834]"
ENSMUSG00000009292,124.4736895,1.707897765,0.443901293,3.847471933,0.000119343,0.000660248,1.707897765,TRUE,TRUE,10,77743556,77806397,-1,protein_coding,Trpm2,"transient receptor potential cation channel, subfamily M, member 2 [Source:MGI Symbol;Acc:MGI:1351901]"
ENSMUSG00000013483,8.979405278,-3.487608846,0.906922154,-3.84554378,0.000120285,0.000665289,3.487608846,TRUE,TRUE,11,119198594,119236201,1,protein_coding,Card14,"caspase recruitment domain family, member 14 [Source:MGI Symbol;Acc:MGI:2386258]"
ENSMUSG00000038508,923.3161626,-1.077893754,0.280346807,-3.844858317,0.000120622,0.000666979,1.077893754,TRUE,TRUE,8,71082043,71085106,-1,protein_coding,Gdf15,growth differentiation factor 15 [Source:MGI Symbol;Acc:MGI:1346047]
ENSMUSG00000116220,9.028958743,-2.428085218,0.632299561,-3.840086832,0.000122991,0.000679018,2.428085218,TRUE,TRUE,15,80575226,80581811,-1,lncRNA,A430088P11Rik,RIKEN cDNA A430088P11 gene [Source:MGI Symbol;Acc:MGI:3605804]
ENSMUSG00000111116,20.77133741,-1.447781856,0.377151164,-3.83873098,0.000123672,0.000682247,1.447781856,TRUE,TRUE,10,44473885,44478170,-1,lncRNA,Gm48065,"predicted gene, 48065 [Source:MGI Symbol;Acc:MGI:6097392]"
ENSMUSG00000069300,6.492446973,4.41619069,1.150969657,3.836930593,0.000124582,0.000686376,4.41619069,TRUE,TRUE,13,22227384,22227846,1,protein_coding,H2bc11,H2B clustered histone 11 [Source:MGI Symbol;Acc:MGI:2448388]
ENSMUSG00000004044,28.50501646,-1.415633265,0.369072477,-3.835651134,0.000125232,0.000689068,1.415633265,TRUE,TRUE,11,100847559,100861713,-1,protein_coding,Cavin1,caveolae associated 1 [Source:MGI Symbol;Acc:MGI:1277968]
ENSMUSG00000029381,69.83670805,1.614931722,0.421510326,3.831298126,0.000127469,0.000700651,1.614931722,TRUE,TRUE,5,92831294,93113177,1,protein_coding,Shroom3,shroom family member 3 [Source:MGI Symbol;Acc:MGI:1351655]
ENSMUSG00000083064,12.70852762,-1.796183701,0.46884156,-3.83111024,0.000127566,0.000701005,1.796183701,TRUE,TRUE,1,91223767,91224658,1,processed_pseudogene,Gm7785,predicted gene 7785 [Source:MGI Symbol;Acc:MGI:3645449]
ENSMUSG00000106025,30.90200081,-1.066045803,0.2785206,-3.827529459,0.000129436,0.000709996,1.066045803,TRUE,TRUE,3,116365712,116368073,-1,TEC,Gm42940,predicted gene 42940 [Source:MGI Symbol;Acc:MGI:5663077]
ENSMUSG00000120530,21.90346497,-1.517360576,0.396458199,-3.827290191,0.000129562,0.000710503,1.517360576,TRUE,TRUE,9,67709794,67725325,-1,lncRNA,,novel transcript
ENSMUSG00000022245,3.208772938,-5.570815725,1.459361972,-3.817295387,0.000134923,0.000737431,5.570815725,TRUE,TRUE,9,63045452,63056243,-1,protein_coding,Skor1,SKI family transcriptional corepressor 1 [Source:MGI Symbol;Acc:MGI:2443473]
ENSMUSG00000024247,29.74618697,-1.271334304,0.333084003,-3.816857884,0.000135162,0.000738427,1.271334304,TRUE,TRUE,17,83522721,83532499,1,protein_coding,Pkdcc,"protein kinase domain containing, cytoplasmic [Source:MGI Symbol;Acc:MGI:2147077]"
ENSMUSG00000023206,287.0939441,-1.151815791,0.301837595,-3.816011686,0.000135626,0.000740706,1.151815791,TRUE,TRUE,2,11710101,11739128,1,protein_coding,Il15ra,"interleukin 15 receptor, alpha chain [Source:MGI Symbol;Acc:MGI:104644]"
ENSMUSG00000030203,612.3495592,-1.800331215,0.471801738,-3.815863889,0.000135707,0.000740769,1.800331215,TRUE,TRUE,6,134692431,134769588,-1,protein_coding,Dusp16,dual specificity phosphatase 16 [Source:MGI Symbol;Acc:MGI:1917936]
ENSMUSG00000028701,18.08736323,1.716007096,0.449716886,3.815749752,0.00013577,0.000740922,1.716007096,TRUE,TRUE,4,115989603,116008535,-1,protein_coding,Lurap1,leucine rich adaptor protein 1 [Source:MGI Symbol;Acc:MGI:1915325]
ENSMUSG00000020895,72.438394,1.104990239,0.289802717,3.81290503,0.000137343,0.000748545,1.104990239,TRUE,TRUE,11,68961632,68964119,1,protein_coding,Tmem107,transmembrane protein 107 [Source:MGI Symbol;Acc:MGI:1914160]
ENSMUSG00000033149,6.37635684,-4.33454033,1.137229358,-3.811491761,0.000138131,0.000751684,4.33454033,TRUE,TRUE,16,45566606,45773961,-1,protein_coding,Phldb2,"pleckstrin homology like domain, family B, member 2 [Source:MGI Symbol;Acc:MGI:2444981]"
ENSMUSG00000030098,25.62294935,-1.411647187,0.370857376,-3.806442257,0.00014098,0.000766211,1.411647187,TRUE,TRUE,6,91738490,91804231,-1,protein_coding,Grip2,glutamate receptor interacting protein 2 [Source:MGI Symbol;Acc:MGI:2681173]
ENSMUSG00000116604,14.00643316,-1.86431183,0.490072136,-3.804157988,0.000142287,0.000772526,1.86431183,TRUE,TRUE,16,20385108,20387258,1,lncRNA,Gm49745,"predicted gene, 49745 [Source:MGI Symbol;Acc:MGI:6215237]"
ENSMUSG00000068231,12.20978291,-2.108783993,0.554582737,-3.802469594,0.000143261,0.000777415,2.108783993,TRUE,TRUE,6,89835916,89853395,-1,protein_coding,Vmn1r43,vomeronasal 1 receptor 43 [Source:MGI Symbol;Acc:MGI:2148510]
ENSMUSG00000054057,34.04123086,2.00672839,0.528530545,3.796806841,0.000146572,0.000793965,2.00672839,TRUE,TRUE,2,18030004,18042548,-1,protein_coding,A930004D18Rik,RIKEN cDNA A930004D18 gene [Source:MGI Symbol;Acc:MGI:1925190]
ENSMUSG00000003452,165.7749396,-1.019390854,0.268876182,-3.791302183,0.000149859,0.000810742,1.019390854,TRUE,TRUE,6,149310384,149464827,1,protein_coding,Bicd1,BICD cargo adaptor 1 [Source:MGI Symbol;Acc:MGI:1101760]
ENSMUSG00000109771,42.268381,1.351214911,0.356614694,3.789005151,0.000151252,0.000817443,1.351214911,TRUE,TRUE,5,110224002,110242286,-1,protein_coding,Gm35315,"predicted gene, 35315 [Source:MGI Symbol;Acc:MGI:5594474]"
ENSMUSG00000068742,94.74153678,-1.480341824,0.391104572,-3.785028169,0.000153691,0.000830205,1.480341824,TRUE,TRUE,2,92233991,92264388,-1,protein_coding,Cry2,cryptochrome 2 (photolyase-like) [Source:MGI Symbol;Acc:MGI:1270859]
ENSMUSG00000006235,59.50453411,-1.164623114,0.307769559,-3.78407506,0.000154281,0.00083297,1.164623114,TRUE,TRUE,9,21870193,21874802,-1,protein_coding,Epor,erythropoietin receptor [Source:MGI Symbol;Acc:MGI:95408]
ENSMUSG00000050737,162.0334889,-1.165533689,0.308177855,-3.78201636,0.000155563,0.000839252,1.165533689,TRUE,TRUE,2,30779483,30819875,-1,protein_coding,Ptges,prostaglandin E synthase [Source:MGI Symbol;Acc:MGI:1927593]
ENSMUSG00000086213,9.223613176,2.347032768,0.620623293,3.781734904,0.000155739,0.000839989,2.347032768,TRUE,TRUE,19,12495279,12573930,-1,lncRNA,A330040F15Rik,RIKEN cDNA A330040F15 gene [Source:MGI Symbol;Acc:MGI:3698434]
ENSMUSG00000017309,125.7307134,-1.010389907,0.267256468,-3.780600385,0.000156451,0.000842646,1.010389907,TRUE,TRUE,11,101932335,101946446,1,protein_coding,Cd300lg,CD300 molecule like family member G [Source:MGI Symbol;Acc:MGI:1289168]
