ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,absFC,SignificantPval,SignificantLogFC,chromosome_name,start_position,end_position,strand,gene_biotype,external_gene_name,description
ENSMUSG00000036882,181.0463413,1.636040801,0.345013346,4.741963815,2.12E-06,1.99E-05,1.636040801,TRUE,TRUE,7,30221651,30234485,-1,protein_coding,Arhgap33,Rho GTPase activating protein 33 [Source:MGI Symbol;Acc:MGI:2673998]
ENSMUSG00000104969,62.7824991,-1.304294733,0.275615485,-4.732298446,2.22E-06,2.08E-05,1.304294733,TRUE,TRUE,3,143902933,143905023,-1,lncRNA,Gm43445,predicted gene 43445 [Source:MGI Symbol;Acc:MGI:5663582]
ENSMUSG00000035266,186.0287364,1.065795321,0.225305344,4.730448482,2.24E-06,2.09E-05,1.065795321,TRUE,TRUE,5,100910011,100946464,-1,protein_coding,Helq,"helicase, POLQ-like [Source:MGI Symbol;Acc:MGI:2176740]"
ENSMUSG00000040722,85.892919,1.15746106,0.244739683,4.729355889,2.25E-06,2.10E-05,1.15746106,TRUE,TRUE,9,57348610,57375343,-1,protein_coding,Scamp5,secretory carrier membrane protein 5 [Source:MGI Symbol;Acc:MGI:1928948]
ENSMUSG00000021880,554.0034319,-1.120621571,0.237081416,-4.726737301,2.28E-06,2.13E-05,1.120621571,TRUE,TRUE,14,51361365,51369644,1,protein_coding,Rnase6,"ribonuclease, RNase A family, 6 [Source:MGI Symbol;Acc:MGI:1925666]"
ENSMUSG00000022369,201.3907624,1.260501889,0.267337666,4.715017926,2.42E-06,2.25E-05,1.260501889,TRUE,TRUE,15,55420804,55489819,1,protein_coding,Mtbp,"Mdm2, transformed 3T3 cell double minute p53 binding protein [Source:MGI Symbol;Acc:MGI:2146005]"
ENSMUSG00000070868,328.4742647,-1.140803262,0.242099005,-4.712135272,2.45E-06,2.27E-05,1.140803262,TRUE,TRUE,4,112089442,112157665,1,protein_coding,Skint3,selection and upkeep of intraepithelial T cells 3 [Source:MGI Symbol;Acc:MGI:3045331]
ENSMUSG00000048087,90.76011245,7.344064337,1.560522,4.706158795,2.52E-06,2.33E-05,7.344064337,TRUE,TRUE,16,45973348,45975440,-1,protein_coding,Ahcyl,adenosylhomocysteinase like [Source:MGI Symbol;Acc:MGI:3643647]
ENSMUSG00000025511,194.7599519,1.269129514,0.270543744,4.691032563,2.72E-06,2.51E-05,1.269129514,TRUE,TRUE,7,141055153,141073340,1,protein_coding,Tspan4,tetraspanin 4 [Source:MGI Symbol;Acc:MGI:1928097]
ENSMUSG00000104164,33.01872172,1.431688073,0.305271578,4.689883294,2.73E-06,2.52E-05,1.431688073,TRUE,TRUE,1,127906642,127912424,-1,TEC,Gm38248,"predicted gene, 38248 [Source:MGI Symbol;Acc:MGI:5611476]"
ENSMUSG00000037202,17.18238176,-2.184511794,0.466662922,-4.681134261,2.85E-06,2.62E-05,2.184511794,TRUE,TRUE,10,61133612,61140459,1,protein_coding,Prf1,perforin 1 (pore forming protein) [Source:MGI Symbol;Acc:MGI:97551]
ENSMUSG00000055884,249.2433356,1.374568447,0.293934421,4.676445992,2.92E-06,2.68E-05,1.374568447,TRUE,TRUE,12,65122377,65178832,1,protein_coding,Fancm,"Fanconi anemia, complementation group M [Source:MGI Symbol;Acc:MGI:2442306]"
ENSMUSG00000046456,201.8736294,-1.06919557,0.228728695,-4.674514364,2.95E-06,2.70E-05,1.06919557,TRUE,TRUE,7,4709831,4728248,-1,protein_coding,Tmem150b,transmembrane protein 150B [Source:MGI Symbol;Acc:MGI:2679718]
ENSMUSG00000045551,3984.669592,-1.048104328,0.224522986,-4.668138193,3.04E-06,2.78E-05,1.048104328,TRUE,TRUE,17,18096733,18104202,-1,protein_coding,Fpr1,formyl peptide receptor 1 [Source:MGI Symbol;Acc:MGI:107443]
ENSMUSG00000110206,86.06180974,-2.555910368,0.548309905,-4.661433877,3.14E-06,2.86E-05,2.555910368,TRUE,TRUE,7,44779212,44785856,-1,protein_coding,Flt3l,FMS-like tyrosine kinase 3 ligand [Source:MGI Symbol;Acc:MGI:95560]
ENSMUSG00000063568,41.05433913,1.457238049,0.312892198,4.657316674,3.20E-06,2.91E-05,1.457238049,TRUE,TRUE,6,52745782,53045616,-1,protein_coding,Jazf1,JAZF zinc finger 1 [Source:MGI Symbol;Acc:MGI:2141450]
ENSMUSG00000053219,71.42234266,1.316975408,0.283225296,4.649921548,3.32E-06,3.01E-05,1.316975408,TRUE,TRUE,10,22034468,22250038,1,protein_coding,Raet1e,retinoic acid early transcript 1E [Source:MGI Symbol;Acc:MGI:2675273]
ENSMUSG00000059791,615.7543401,1.258099714,0.270883453,4.644431765,3.41E-06,3.08E-05,1.258099714,TRUE,TRUE,17,36172210,36176294,1,protein_coding,Nrm,nurim (nuclear envelope membrane protein) [Source:MGI Symbol;Acc:MGI:2146855]
ENSMUSG00000055202,13.20411238,-2.968189608,0.6447462,-4.603655836,4.15E-06,3.69E-05,2.968189608,TRUE,TRUE,17,33014650,33028905,-1,protein_coding,Zfp811,zinc finger protein 811 [Source:MGI Symbol;Acc:MGI:2682944]
ENSMUSG00000033082,91.80637154,-1.311751572,0.28508462,-4.601270918,4.20E-06,3.73E-05,1.311751572,TRUE,TRUE,6,129401735,129428963,-1,protein_coding,Clec1a,"C-type lectin domain family 1, member a [Source:MGI Symbol;Acc:MGI:2444151]"
ENSMUSG00000101878,403.8795764,1.153839147,0.250780384,4.600994426,4.20E-06,3.73E-05,1.153839147,TRUE,TRUE,6,116150698,116151084,1,processed_pseudogene,Gm8203,predicted pseudogene 8203 [Source:MGI Symbol;Acc:MGI:3646499]
ENSMUSG00000056290,41.88200529,-2.694927126,0.58603107,-4.598607929,4.25E-06,3.77E-05,2.694927126,TRUE,TRUE,19,11420917,11444419,1,protein_coding,Ms4a4b,"membrane-spanning 4-domains, subfamily A, member 4B [Source:MGI Symbol;Acc:MGI:1913083]"
ENSMUSG00000107383,272.2457911,7.614735191,1.657413526,4.594348405,4.34E-06,3.84E-05,7.614735191,TRUE,TRUE,7,116423745,116425086,-1,processed_pseudogene,Gm4366,predicted gene 4366 [Source:MGI Symbol;Acc:MGI:3782551]
ENSMUSG00000027230,47.43770665,1.216428346,0.264866124,4.592615794,4.38E-06,3.87E-05,1.216428346,TRUE,TRUE,2,91812673,91854847,-1,protein_coding,Creb3l1,cAMP responsive element binding protein 3-like 1 [Source:MGI Symbol;Acc:MGI:1347062]
ENSMUSG00000023079,56.90875589,2.604433857,0.567788573,4.586978286,4.50E-06,3.97E-05,2.604433857,TRUE,TRUE,5,134386510,134485570,-1,protein_coding,Gtf2ird1,general transcription factor II I repeat domain-containing 1 [Source:MGI Symbol;Acc:MGI:1861942]
ENSMUSG00000057722,4007.746348,-1.077672103,0.235231022,-4.581334951,4.62E-06,4.07E-05,1.077672103,TRUE,TRUE,4,101574601,101672549,1,protein_coding,Lepr,leptin receptor [Source:MGI Symbol;Acc:MGI:104993]
ENSMUSG00000075511,142.3249285,1.12483225,0.245613629,4.579681725,4.66E-06,4.10E-05,1.12483225,TRUE,TRUE,15,83238048,83251483,-1,lncRNA,1700001L05Rik,RIKEN cDNA 1700001L05 gene [Source:MGI Symbol;Acc:MGI:1916541]
ENSMUSG00000052736,7.541462076,-5.599109135,1.223100498,-4.577799733,4.70E-06,4.13E-05,5.599109135,TRUE,TRUE,6,129624459,129637652,-1,protein_coding,Klrc2,"killer cell lectin-like receptor subfamily C, member 2 [Source:MGI Symbol;Acc:MGI:1336162]"
ENSMUSG00000014837,40.5881499,1.67611888,0.366180575,4.577301462,4.71E-06,4.14E-05,1.67611888,TRUE,TRUE,8,106007041,106016496,-1,protein_coding,4931428F04Rik,RIKEN cDNA 4931428F04 gene [Source:MGI Symbol;Acc:MGI:1921606]
ENSMUSG00000055137,35.34393306,-4.127171959,0.901916994,-4.575999771,4.74E-06,4.17E-05,4.127171959,TRUE,TRUE,13,17032057,17870138,-1,protein_coding,Sugct,succinyl-CoA glutarate-CoA transferase [Source:MGI Symbol;Acc:MGI:1923221]
ENSMUSG00000087060,15.52793175,2.192084325,0.479056964,4.575832291,4.74E-06,4.17E-05,2.192084325,TRUE,TRUE,11,16884590,16901282,-1,lncRNA,Eldr,Egfr long non-coding downstream RNA [Source:MGI Symbol;Acc:MGI:1919985]
ENSMUSG00000022220,55.35756049,-2.639386099,0.576829309,-4.575679591,4.75E-06,4.17E-05,2.639386099,TRUE,TRUE,14,56006514,56021552,-1,protein_coding,Adcy4,adenylate cyclase 4 [Source:MGI Symbol;Acc:MGI:99674]
ENSMUSG00000089727,3.975611701,-6.170408702,1.349363118,-4.572830412,4.81E-06,4.22E-05,6.170408702,TRUE,TRUE,6,130092189,130106861,-1,protein_coding,Klra8,"killer cell lectin-like receptor, subfamily A, member 8 [Source:MGI Symbol;Acc:MGI:102968]"
ENSMUSG00000040681,1883.715714,1.197109165,0.261923974,4.570445183,4.87E-06,4.26E-05,1.197109165,TRUE,TRUE,16,95921818,95928929,-1,protein_coding,Hmgn1,high mobility group nucleosomal binding domain 1 [Source:MGI Symbol;Acc:MGI:96120]
ENSMUSG00000025577,52.47267047,1.242044665,0.271925766,4.567587262,4.93E-06,4.31E-05,1.242044665,TRUE,TRUE,11,118913788,118922096,1,protein_coding,Cbx2,chromobox 2 [Source:MGI Symbol;Acc:MGI:88289]
ENSMUSG00000058454,1156.128657,1.114033693,0.244308507,4.55994638,5.12E-06,4.46E-05,1.114033693,TRUE,TRUE,7,143376882,143402147,1,protein_coding,Dhcr7,7-dehydrocholesterol reductase [Source:MGI Symbol;Acc:MGI:1298378]
ENSMUSG00000043419,84.37296621,1.305389187,0.286367964,4.55843304,5.15E-06,4.49E-05,1.305389187,TRUE,TRUE,11,69231287,69233467,1,protein_coding,Rnf227,ring finger protein 227 [Source:MGI Symbol;Acc:MGI:1915359]
ENSMUSG00000026018,35.81019098,-1.413999449,0.310580686,-4.552760402,5.29E-06,4.60E-05,1.413999449,TRUE,TRUE,1,60021649,60082343,-1,protein_coding,Ica1l,islet cell autoantigen 1-like [Source:MGI Symbol;Acc:MGI:1917625]
ENSMUSG00000025912,172.4815278,1.246297588,0.274335685,4.542965625,5.55E-06,4.80E-05,1.246297588,TRUE,TRUE,1,9737640,9770434,-1,protein_coding,Mybl1,myeloblastosis oncogene-like 1 [Source:MGI Symbol;Acc:MGI:99925]
ENSMUSG00000047409,306.5507838,1.045335828,0.230552249,4.534051744,5.79E-06,4.98E-05,1.045335828,TRUE,TRUE,9,118755521,118873066,1,protein_coding,Ctdspl,"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase-like [Source:MGI Symbol;Acc:MGI:1916524]"
ENSMUSG00000001131,21.37592674,2.351686895,0.519750644,4.524644506,6.05E-06,5.20E-05,2.351686895,TRUE,TRUE,X,20736405,20740974,1,protein_coding,Timp1,tissue inhibitor of metalloproteinase 1 [Source:MGI Symbol;Acc:MGI:98752]
ENSMUSG00000039264,59.34740181,-1.366900717,0.302098237,-4.524689483,6.05E-06,5.20E-05,1.366900717,TRUE,TRUE,6,48741398,48747785,-1,protein_coding,Gimap3,"GTPase, IMAP family member 3 [Source:MGI Symbol;Acc:MGI:1932723]"
ENSMUSG00000031785,334.7169374,-1.009519731,0.223782729,-4.511160149,6.45E-06,5.51E-05,1.009519731,TRUE,TRUE,8,95701379,95740845,1,protein_coding,Adgrg1,adhesion G protein-coupled receptor G1 [Source:MGI Symbol;Acc:MGI:1340051]
ENSMUSG00000058729,187.8814879,1.002379625,0.222277002,4.509596648,6.50E-06,5.53E-05,1.002379625,TRUE,TRUE,1,180468715,180518259,1,protein_coding,Lin9,lin-9 DREAM MuvB core complex component [Source:MGI Symbol;Acc:MGI:1919818]
ENSMUSG00000082776,15.36899111,-2.244580179,0.499155219,-4.496757905,6.90E-06,5.85E-05,2.244580179,TRUE,TRUE,X,93816225,93817640,-1,processed_pseudogene,Gm7061,predicted gene 7061 [Source:MGI Symbol;Acc:MGI:3648315]
ENSMUSG00000040247,27.26371991,-1.69882101,0.378198065,-4.491881816,7.06E-06,5.97E-05,1.69882101,TRUE,TRUE,19,4233410,4241283,-1,protein_coding,Tbc1d10c,"TBC1 domain family, member 10c [Source:MGI Symbol;Acc:MGI:1922072]"
ENSMUSG00000003868,701.0148713,1.113183194,0.247932013,4.489872773,7.13E-06,6.02E-05,1.113183194,TRUE,TRUE,7,45071184,45087520,-1,protein_coding,Ruvbl2,RuvB-like protein 2 [Source:MGI Symbol;Acc:MGI:1342299]
ENSMUSG00000020395,26.64045838,-1.834094765,0.409138029,-4.482826419,7.37E-06,6.21E-05,1.834094765,TRUE,TRUE,11,46215977,46280342,-1,protein_coding,Itk,IL2 inducible T cell kinase [Source:MGI Symbol;Acc:MGI:96621]
ENSMUSG00000004612,7.723534812,-3.257895809,0.728769635,-4.470405531,7.81E-06,6.55E-05,3.257895809,TRUE,TRUE,7,43086497,43087673,1,protein_coding,Nkg7,natural killer cell group 7 sequence [Source:MGI Symbol;Acc:MGI:1931250]
ENSMUSG00000008845,19.27736095,-2.012021269,0.450131429,-4.469852895,7.83E-06,6.56E-05,2.012021269,TRUE,TRUE,6,124281615,124307486,1,protein_coding,Cd163,CD163 antigen [Source:MGI Symbol;Acc:MGI:2135946]
ENSMUSG00000102918,95.15004282,1.168574576,0.26173075,4.464796648,8.01E-06,6.70E-05,1.168574576,TRUE,TRUE,18,37939417,37974926,1,protein_coding,Pcdhgc3,"protocadherin gamma subfamily C, 3 [Source:MGI Symbol;Acc:MGI:1935201]"
ENSMUSG00000117575,83.37336276,-1.448726436,0.324518456,-4.464234342,8.04E-06,6.72E-05,1.448726436,TRUE,TRUE,17,29649772,29656422,-1,lncRNA,Gm36486,"predicted gene, 36486 [Source:MGI Symbol;Acc:MGI:5595645]"
ENSMUSG00000098318,133.7058535,1.687703574,0.378540737,4.458446372,8.26E-06,6.89E-05,1.687703574,TRUE,TRUE,6,134906055,134933761,1,lncRNA,Lockd,lncRNA downstream of Cdkn1b [Source:MGI Symbol;Acc:MGI:1915081]
ENSMUSG00000043263,32.88884352,-1.174901181,0.264534799,-4.441386107,8.94E-06,7.41E-05,1.174901181,TRUE,TRUE,1,173458483,173475494,1,protein_coding,Ifi209,interferon activated gene 209 [Source:MGI Symbol;Acc:MGI:2138243]
ENSMUSG00000002771,33.42259033,-1.244302913,0.280252396,-4.43993675,9.00E-06,7.46E-05,1.244302913,TRUE,TRUE,7,45481307,45527802,-1,protein_coding,Grin2d,"glutamate receptor, ionotropic, NMDA2D (epsilon 4) [Source:MGI Symbol;Acc:MGI:95823]"
ENSMUSG00000017167,51.11049297,-1.201218711,0.270760115,-4.436468461,9.14E-06,7.57E-05,1.201218711,TRUE,TRUE,11,101061349,101081550,1,protein_coding,Cntnap1,contactin associated protein-like 1 [Source:MGI Symbol;Acc:MGI:1858201]
ENSMUSG00000039178,94.52290738,1.216303135,0.274297136,4.434253869,9.24E-06,7.64E-05,1.216303135,TRUE,TRUE,5,53966948,54061307,1,protein_coding,Tbc1d19,"TBC1 domain family, member 19 [Source:MGI Symbol;Acc:MGI:1914499]"
ENSMUSG00000024665,81.79147803,2.598133447,0.586759094,4.427938952,9.51E-06,7.84E-05,2.598133447,TRUE,TRUE,19,10040129,10079110,-1,protein_coding,Fads2,fatty acid desaturase 2 [Source:MGI Symbol;Acc:MGI:1930079]
ENSMUSG00000074867,91.99907876,1.094818916,0.247367024,4.425888695,9.60E-06,7.91E-05,1.094818916,TRUE,TRUE,13,62277700,62383958,1,protein_coding,Zfp808,zinc finger protein 808 [Source:MGI Symbol;Acc:MGI:3704127]
ENSMUSG00000025372,69.3871718,1.906804127,0.432890104,4.404822634,1.06E-05,8.66E-05,1.906804127,TRUE,TRUE,11,119833589,119897608,1,protein_coding,Baiap2,brain-specific angiogenesis inhibitor 1-associated protein 2 [Source:MGI Symbol;Acc:MGI:2137336]
ENSMUSG00000024673,57.23173417,-1.398612416,0.31788502,-4.399743078,1.08E-05,8.85E-05,1.398612416,TRUE,TRUE,19,11227039,11243605,-1,protein_coding,Ms4a1,"membrane-spanning 4-domains, subfamily A, member 1 [Source:MGI Symbol;Acc:MGI:88321]"
ENSMUSG00000061451,277.6534564,-1.121464912,0.255209953,-4.3942836,1.11E-05,9.05E-05,1.121464912,TRUE,TRUE,19,5120887,5135559,-1,protein_coding,Tmem151a,transmembrane protein 151A [Source:MGI Symbol;Acc:MGI:2147713]
ENSMUSG00000041538,57.92505011,-1.605833063,0.366375485,-4.383025412,1.17E-05,9.49E-05,1.605833063,TRUE,TRUE,17,34457877,34473388,1,protein_coding,H2-Ob,"histocompatibility 2, O region beta locus [Source:MGI Symbol;Acc:MGI:95925]"
ENSMUSG00000042401,49.81118498,1.723561162,0.393575096,4.379243451,1.19E-05,9.64E-05,1.723561162,TRUE,TRUE,19,42256726,42420224,-1,protein_coding,Crtac1,cartilage acidic protein 1 [Source:MGI Symbol;Acc:MGI:1920082]
ENSMUSG00000105204,154.1606622,1.511811026,0.34527369,4.37858739,1.19E-05,9.67E-05,1.511811026,TRUE,TRUE,3,88989246,89008406,-1,protein_coding,Gm43738,predicted gene 43738 [Source:MGI Symbol;Acc:MGI:5663875]
ENSMUSG00000095649,23.17106894,-2.116934023,0.483512695,-4.37823876,1.20E-05,9.68E-05,2.116934023,TRUE,TRUE,7,105675958,105683253,-1,unprocessed_pseudogene,Gvin-ps3,"GTPase, very large interferon inducible, pseudogene 3 [Source:MGI Symbol;Acc:MGI:3703149]"
ENSMUSG00000037868,2320.259278,-1.002482576,0.22927152,-4.372468835,1.23E-05,9.91E-05,1.002482576,TRUE,TRUE,10,67371305,67378018,1,protein_coding,Egr2,early growth response 2 [Source:MGI Symbol;Acc:MGI:95296]
ENSMUSG00000036902,30.9772727,1.614787757,0.370189031,4.362062679,1.29E-05,0.000103639,1.614787757,TRUE,TRUE,8,86363217,86427553,-1,protein_coding,Neto2,neuropilin (NRP) and tolloid (TLL)-like 2 [Source:MGI Symbol;Acc:MGI:1921763]
ENSMUSG00000048218,245.3051152,-1.026395129,0.235773506,-4.353309859,1.34E-05,0.000107599,1.026395129,TRUE,TRUE,15,97142006,97145168,-1,protein_coding,Amigo2,adhesion molecule with Ig like domain 2 [Source:MGI Symbol;Acc:MGI:2145995]
ENSMUSG00000009292,124.4736895,1.928741845,0.444983002,4.334416897,1.46E-05,0.000116307,1.928741845,TRUE,TRUE,10,77743556,77806397,-1,protein_coding,Trpm2,"transient receptor potential cation channel, subfamily M, member 2 [Source:MGI Symbol;Acc:MGI:1351901]"
ENSMUSG00000037138,16.2635907,-2.160290685,0.498770219,-4.331234305,1.48E-05,0.000117953,2.160290685,TRUE,TRUE,1,38216407,38704036,-1,protein_coding,Aff3,"AF4/FMR2 family, member 3 [Source:MGI Symbol;Acc:MGI:106927]"
ENSMUSG00000061577,19.67623887,-2.044709563,0.473232496,-4.320729414,1.56E-05,0.000123358,2.044709563,TRUE,TRUE,8,95650322,95669908,1,protein_coding,Adgrg5,adhesion G protein-coupled receptor G5 [Source:MGI Symbol;Acc:MGI:2685955]
ENSMUSG00000027858,23.39742182,-2.356339883,0.545529287,-4.319364583,1.56E-05,0.000124072,2.356339883,TRUE,TRUE,3,102641845,102708829,1,protein_coding,Tspan2,tetraspanin 2 [Source:MGI Symbol;Acc:MGI:1917997]
ENSMUSG00000063714,52.12756583,1.214019184,0.281208541,4.317149042,1.58E-05,0.000125222,1.214019184,TRUE,TRUE,2,72809768,72819596,1,lncRNA,Sp3os,"trans-acting transcription factor 3, opposite strand [Source:MGI Symbol;Acc:MGI:1914936]"
ENSMUSG00000020439,93.33174299,1.436564098,0.33383281,4.303244188,1.68E-05,0.00013266,1.436564098,TRUE,TRUE,11,3467523,3490612,-1,protein_coding,Smtn,smoothelin [Source:MGI Symbol;Acc:MGI:1354727]
ENSMUSG00000107653,25.33957245,-1.434286212,0.333295432,-4.303347937,1.68E-05,0.00013266,1.434286212,TRUE,TRUE,6,66241139,66261829,1,transcribed_processed_pseudogene,Gm31520,"predicted gene, 31520 [Source:MGI Symbol;Acc:MGI:5590679]"
ENSMUSG00000050762,7.159126579,3.256186526,0.757689492,4.297521027,1.73E-05,0.000135951,3.256186526,TRUE,TRUE,17,24257118,24264928,1,protein_coding,Prss27,"protease, serine 27 [Source:MGI Symbol;Acc:MGI:2450123]"
ENSMUSG00000023092,26.05857898,-1.984024936,0.462552054,-4.289300889,1.79E-05,0.000140512,1.984024936,TRUE,TRUE,X,55777147,55838706,1,protein_coding,Fhl1,four and a half LIM domains 1 [Source:MGI Symbol;Acc:MGI:1298387]
ENSMUSG00000120343,23.08913131,-1.840425568,0.429190166,-4.288135454,1.80E-05,0.000141137,1.840425568,TRUE,TRUE,11,20691718,20692910,1,lncRNA,,novel transcript
ENSMUSG00000037849,6.509751022,-3.798253636,0.887133256,-4.281491659,1.86E-05,0.000145067,3.798253636,TRUE,TRUE,1,173296051,173318607,-1,protein_coding,Ifi206,interferon activated gene 206 [Source:MGI Symbol;Acc:MGI:3646410]
ENSMUSG00000030724,56.2796608,-2.402193268,0.56232264,-4.27191277,1.94E-05,0.000150655,2.402193268,TRUE,TRUE,7,126007622,126014061,-1,protein_coding,Cd19,CD19 antigen [Source:MGI Symbol;Acc:MGI:88319]
ENSMUSG00002075175,3.690405177,-5.406299648,1.268894359,-4.260638097,2.04E-05,0.000157829,5.406299648,TRUE,TRUE,4,133381313,133381568,1,misc_RNA,Gm55425,"predicted gene, 55425 [Source:MGI Symbol;Acc:MGI:6847320]"
ENSMUSG00000039372,58.55332398,-1.40679911,0.330368581,-4.258271486,2.06E-05,0.000159382,1.40679911,TRUE,TRUE,1,72466271,72576089,-1,protein_coding,Marchf4,membrane associated ring-CH-type finger 4 [Source:MGI Symbol;Acc:MGI:2683550]
ENSMUSG00000001025,102.0550569,-1.332935468,0.313062106,-4.257734945,2.07E-05,0.000159701,1.332935468,TRUE,TRUE,3,90520189,90531488,1,protein_coding,S100a6,S100 calcium binding protein A6 (calcyclin) [Source:MGI Symbol;Acc:MGI:1339467]
ENSMUSG00000027955,57.54833127,1.398592011,0.328587433,4.256377056,2.08E-05,0.000160546,1.398592011,TRUE,TRUE,3,79791840,79853587,1,protein_coding,Gask1b,golgi associated kinase 1B [Source:MGI Symbol;Acc:MGI:1915909]
ENSMUSG00000114203,36.39753186,1.215607288,0.28571592,4.254601179,2.09E-05,0.000161568,1.215607288,TRUE,TRUE,13,99130659,99133926,1,lncRNA,Gm35279,"predicted gene, 35279 [Source:MGI Symbol;Acc:MGI:5594438]"
ENSMUSG00000006154,135.9926643,-2.070146361,0.486586424,-4.25442688,2.10E-05,0.00016163,2.070146361,TRUE,TRUE,7,4463673,4483486,1,protein_coding,Eps8l1,EPS8-like 1 [Source:MGI Symbol;Acc:MGI:1914675]
ENSMUSG00000040592,33.39618047,-2.376088421,0.562195792,-4.226442912,2.37E-05,0.000181364,2.376088421,TRUE,TRUE,11,106202167,106205588,-1,protein_coding,Cd79b,CD79B antigen [Source:MGI Symbol;Acc:MGI:96431]
ENSMUSG00000074398,145.4942296,-1.24723053,0.295409123,-4.222044733,2.42E-05,0.000184578,1.24723053,TRUE,TRUE,3,96463071,96474117,-1,lncRNA,Gm15441,predicted gene 15441 [Source:MGI Symbol;Acc:MGI:3641753]
ENSMUSG00000063137,6.667643927,-3.206902363,0.760767291,-4.21535258,2.49E-05,0.000189469,3.206902363,TRUE,TRUE,16,58691318,58695131,-1,protein_coding,Olfr177,olfactory receptor 177 [Source:MGI Symbol;Acc:MGI:3030011]
ENSMUSG00000039232,61.42892112,1.291342966,0.306621801,4.21151713,2.54E-05,0.000192339,1.291342966,TRUE,TRUE,10,12813953,12840042,-1,protein_coding,Stx11,syntaxin 11 [Source:MGI Symbol;Acc:MGI:1921982]
ENSMUSG00000028583,233.1676622,1.33608714,0.317967089,4.201966769,2.65E-05,0.000200014,1.33608714,TRUE,TRUE,4,142994001,143026134,-1,protein_coding,Pdpn,podoplanin [Source:MGI Symbol;Acc:MGI:103098]
ENSMUSG00000004655,15.35411755,-2.034659529,0.484339774,-4.200892922,2.66E-05,0.000200887,2.034659529,TRUE,TRUE,6,55313417,55325540,1,protein_coding,Aqp1,aquaporin 1 [Source:MGI Symbol;Acc:MGI:103201]
ENSMUSG00000022123,96.44791903,-1.407301052,0.335107959,-4.199545289,2.67E-05,0.000201911,1.407301052,TRUE,TRUE,14,103750778,103850233,1,protein_coding,Scel,sciellin [Source:MGI Symbol;Acc:MGI:1891228]
ENSMUSG00000054115,228.6668552,1.206239579,0.287262096,4.199090643,2.68E-05,0.000202178,1.206239579,TRUE,TRUE,15,9112073,9155512,-1,protein_coding,Skp2,S-phase kinase-associated protein 2 [Source:MGI Symbol;Acc:MGI:1351663]
ENSMUSG00000086421,14.97379119,1.793436905,0.429149092,4.179053244,2.93E-05,0.000218549,1.793436905,TRUE,TRUE,2,118660355,118664603,-1,lncRNA,Gm14091,predicted gene 14091 [Source:MGI Symbol;Acc:MGI:3650488]
ENSMUSG00000021838,21.05328629,-2.486184742,0.595053806,-4.178083927,2.94E-05,0.000219313,2.486184742,TRUE,TRUE,14,47120311,47343272,1,protein_coding,Samd4,sterile alpha motif domain containing 4 [Source:MGI Symbol;Acc:MGI:1921730]
ENSMUSG00000018554,14.81628829,2.684181051,0.644552752,4.164408639,3.12E-05,0.000231812,2.684181051,TRUE,TRUE,11,69826622,69832431,1,protein_coding,Ybx2,Y box protein 2 [Source:MGI Symbol;Acc:MGI:1096372]
ENSMUSG00000040749,49.1839793,1.190551662,0.286792814,4.151260431,3.31E-05,0.000244887,1.190551662,TRUE,TRUE,X,162853701,162859489,-1,protein_coding,Siah1b,siah E3 ubiquitin protein ligase 1B [Source:MGI Symbol;Acc:MGI:108063]
ENSMUSG00000025006,132.5196734,1.123716594,0.270845141,4.148926542,3.34E-05,0.000247208,1.123716594,TRUE,TRUE,19,40283197,40502223,-1,protein_coding,Sorbs1,sorbin and SH3 domain containing 1 [Source:MGI Symbol;Acc:MGI:700014]
ENSMUSG00000029322,14.94358557,-2.161583567,0.521041324,-4.148583747,3.35E-05,0.00024746,2.161583567,TRUE,TRUE,5,100701591,100720111,-1,protein_coding,Plac8,placenta-specific 8 [Source:MGI Symbol;Acc:MGI:2445289]
ENSMUSG00000060621,13.28008003,-2.127395387,0.513096352,-4.146190824,3.38E-05,0.000249609,2.127395387,TRUE,TRUE,7,19251763,19258981,1,protein_coding,Nkpd1,"NTPase, KAP family P-loop domain containing 1 [Source:MGI Symbol;Acc:MGI:1916797]"
ENSMUSG00000039814,16.13834694,1.910850973,0.461478635,4.140713846,3.46E-05,0.000254967,1.910850973,TRUE,TRUE,8,18982745,19000991,-1,protein_coding,Xkr5,X-linked Kx blood group related 5 [Source:MGI Symbol;Acc:MGI:2442327]
ENSMUSG00000103160,57.99799218,-1.247543612,0.301654825,-4.135666028,3.54E-05,0.00026044,1.247543612,TRUE,TRUE,14,22042504,22046168,1,TEC,C130012C08Rik,RIKEN cDNA C130012C08 gene [Source:MGI Symbol;Acc:MGI:2145684]
ENSMUSG00000030067,885.6202342,-1.264376338,0.305863993,-4.133786146,3.57E-05,0.000262381,1.264376338,TRUE,TRUE,6,98902299,99499682,-1,protein_coding,Foxp1,forkhead box P1 [Source:MGI Symbol;Acc:MGI:1914004]
ENSMUSG00000022040,15.71311367,1.907117317,0.461380702,4.133500402,3.57E-05,0.000262609,1.907117317,TRUE,TRUE,14,66321823,66361949,-1,protein_coding,Ephx2,"epoxide hydrolase 2, cytoplasmic [Source:MGI Symbol;Acc:MGI:99500]"
